,S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate,Crop_Name,Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours
3204,3204,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),14000,12900,1,0.6,1,1,1,1,833.3
3230,3230,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),9453,10510,1,0.6,1,1,1,1,833.3
3261,3261,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),12025,16128,1,0.6,1,1,1,1,833.3
3309,3309,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),8552,9055,1,0.6,1,1,1,1,833.3
3354,3354,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),7638,7144,1,0.6,1,1,1,1,833.3
3411,3411,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),4212,4262,1,0.6,1,1,1,1,833.3
3466,3466,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),8933,7041,1,0.6,1,1,1,1,833.3
3508,3508,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),3295,3450,1,0.6,1,1,1,1,833.3
3549,3549,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),1506,1940,1,0.6,1,1,1,1,833.3
3588,3588,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),3000,2000,1,0.6,1,1,1,1,833.3
3608,3608,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),1611,1241,1,0.6,1,1,1,1,833.3
3644,3644,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),2063,1226,1,0.6,1,1,1,1,833.3
3684,3684,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),4338,2977,1,0.6,1,1,1,1,833.3
3724,3724,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),19299,12069,1,0.6,1,1,1,1,833.3
3774,3774,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),27566,35511,1,0.6,1,1,1,1,833.3
3804,3804,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),77,99,1,0.6,1,1,1,1,833.3
3833,3833,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),37661,77316,1,0.6,1,1,1,1,833.3
3866,3866,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),62,127,1,0.6,1,1,1,1,833.3
3904,3904,Andhra Pradesh,ANANTAPUR,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),73734,103779,1,0.6,1,1,1,1,833.3
3938,3938,Andhra Pradesh,ANANTAPUR,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),884,1244,1,0.6,1,1,1,1,833.3
4010,4010,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2,2,1,0.6,1,1,1,1,833.3
4041,4041,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),19,25,1,0.6,1,1,1,1,833.3
4091,4091,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2,2,1,0.6,1,1,1,1,833.3
4300,4300,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),4,4,1,0.6,1,1,1,1,833.3
4406,4406,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),24,37,1,0.6,1,1,1,1,833.3
4446,4446,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),66,94,1,0.6,1,1,1,1,833.3
4487,4487,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),235,98,1,0.6,1,1,1,1,833.3
4528,4528,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),400,65,1,0.6,1,1,1,1,833.3
4575,4575,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),317,405,1,0.6,1,1,1,1,833.3
4607,4607,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6,80,25,Warm-humid,Cotton(lint),226,288,1,0.6,1,1,1,1,833.3
4634,4634,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),157,391,1,0.6,1,1,1,1,833.3
4667,4667,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6,80,25,Warm-humid,Cotton(lint),194,483,1,0.6,1,1,1,1,833.3
4699,4699,Andhra Pradesh,CHITTOOR,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),308,723,1,0.6,1,1,1,1,833.3
4729,4729,Andhra Pradesh,CHITTOOR,Rabi       ,medium,6,80,25,Warm-humid,Cotton(lint),545,1278,1,0.6,1,1,1,1,833.3
4752,4752,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),9800,23400,1,0.6,1,1,1,1,833.3
4777,4777,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),7900,6300,1,0.6,1,1,1,1,833.3
4807,4807,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),4410,7289,1,0.6,1,1,1,1,833.3
4839,4839,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),5580,10536,1,0.6,1,1,1,1,833.3
4887,4887,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),6289,16425,1,0.6,1,1,1,1,833.3
4933,4933,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),4555,8092,1,0.6,1,1,1,1,833.3
4988,4988,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),8969,26696,1,0.6,1,1,1,1,833.3
5044,5044,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),16022,45616,1,0.6,1,1,1,1,833.3
5086,5086,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),13939,10167,1,0.6,1,1,1,1,833.3
5130,5130,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),9034,19397,1,0.6,1,1,1,1,833.3
5174,5174,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),8000,18000,1,0.6,1,1,1,1,833.3
5196,5196,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),7432,14165,1,0.6,1,1,1,1,833.3
5237,5237,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),6845,19649,1,0.6,1,1,1,1,833.3
5279,5279,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),12112,21517,1,0.6,1,1,1,1,833.3
5315,5315,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),13150,19880,1,0.6,1,1,1,1,833.3
5362,5362,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),16845,32501,1,0.6,1,1,1,1,833.3
5410,5410,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),21781,24728,1,0.6,1,1,1,1,833.3
5467,5467,Andhra Pradesh,EAST GODAVARI,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),22433,47597,1,0.6,1,1,1,1,833.3
5518,5518,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),162300,432500,1,0.6,1,1,1,1,833.3
5545,5545,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),193600,120700,1,0.6,1,1,1,1,833.3
5570,5570,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),139425,252605,1,0.6,1,1,1,1,833.3
5598,5598,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),125251,252712,1,0.6,1,1,1,1,833.3
5636,5636,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),126285,378112,1,0.6,1,1,1,1,833.3
5673,5673,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),98628,186813,1,0.6,1,1,1,1,833.3
5728,5728,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),138925,485420,1,0.6,1,1,1,1,833.3
5783,5783,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),177868,593242,1,0.6,1,1,1,1,833.3
5824,5824,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),152978,462533,1,0.6,1,1,1,1,833.3
5857,5857,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),132550,468603,1,0.6,1,1,1,1,833.3
5890,5890,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),150000,689000,1,0.6,1,1,1,1,833.3
5910,5910,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),166289,643636,1,0.6,1,1,1,1,833.3
5943,5943,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),151490,524868,1,0.6,1,1,1,1,833.3
5979,5979,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),170158,402203,1,0.6,1,1,1,1,833.3
6017,6017,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),162714,346485,1,0.6,1,1,1,1,833.3
6055,6055,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),187397,708802,1,0.6,1,1,1,1,833.3
6104,6104,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),193207,752371,1,0.6,1,1,1,1,833.3
6157,6157,Andhra Pradesh,GUNTUR,Kharif     ,medium,6,80,25,Composite,Cotton(lint),206374,1075856,1,0.6,1,1,1,1,833.3
6182,6182,Andhra Pradesh,GUNTUR,Rabi       ,medium,6,80,25,Composite,Cotton(lint),22,115,1,0.6,1,1,1,1,833.3
6205,6205,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),13400,17400,1,0.6,1,1,1,1,833.3
6231,6231,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),24800,22900,1,0.6,1,1,1,1,833.3
6260,6260,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),25038,27836,1,0.6,1,1,1,1,833.3
6292,6292,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),30687,41157,1,0.6,1,1,1,1,833.3
6341,6341,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),21579,23356,1,0.6,1,1,1,1,833.3
6389,6389,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),11500,12921,1,0.6,1,1,1,1,833.3
6445,6445,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),15784,12999,1,0.6,1,1,1,1,833.3
6499,6499,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),27717,15815,1,0.6,1,1,1,1,833.3
6543,6543,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),14578,11834,1,0.6,1,1,1,1,833.3
6585,6585,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),7940,5651,1,0.6,1,1,1,1,833.3
6627,6627,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),9000,14000,1,0.6,1,1,1,1,833.3
6646,6646,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),11467,11669,1,0.6,1,1,1,1,833.3
6689,6689,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),12614,17882,1,0.6,1,1,1,1,833.3
6733,6733,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),17011,40822,1,0.6,1,1,1,1,833.3
6780,6780,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),30845,48314,1,0.6,1,1,1,1,833.3
6829,6829,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),28546,58771,1,0.6,1,1,1,1,833.3
6862,6862,Andhra Pradesh,KADAPA,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),330,679,1,0.6,1,1,1,1,833.3
6896,6896,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),34119,50175,1,0.6,1,1,1,1,833.3
6931,6931,Andhra Pradesh,KADAPA,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),1803,2651,1,0.6,1,1,1,1,833.3
6966,6966,Andhra Pradesh,KADAPA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),34346,57550,1,0.6,1,1,1,1,833.3
6999,6999,Andhra Pradesh,KADAPA,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),1246,2088,1,0.6,1,1,1,1,833.3
7027,7027,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),26400,63300,1,0.6,1,1,1,1,833.3
7050,7050,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),41300,32500,1,0.6,1,1,1,1,833.3
7072,7072,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),31696,52392,1,0.6,1,1,1,1,833.3
7099,7099,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),29437,64069,1,0.6,1,1,1,1,833.3
7135,7135,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),35374,77615,1,0.6,1,1,1,1,833.3
7174,7174,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),31367,57937,1,0.6,1,1,1,1,833.3
7228,7228,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),35436,104849,1,0.6,1,1,1,1,833.3
7279,7279,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),47915,137544,1,0.6,1,1,1,1,833.3
7316,7316,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),45825,88415,1,0.6,1,1,1,1,833.3
7350,7350,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),31586,85282,1,0.6,1,1,1,1,833.3
7382,7382,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),35000,115000,1,0.6,1,1,1,1,833.3
7399,7399,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),36669,131459,1,0.6,1,1,1,1,833.3
7432,7432,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),46902,140706,1,0.6,1,1,1,1,833.3
7464,7464,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),51963,117681,1,0.6,1,1,1,1,833.3
7498,7498,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),59845,122506,1,0.6,1,1,1,1,833.3
7534,7534,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),64514,208722,1,0.6,1,1,1,1,833.3
7576,7576,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),59304,224658,1,0.6,1,1,1,1,833.3
7623,7623,Andhra Pradesh,KRISHNA,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),55571,261650,1,0.6,1,1,1,1,833.3
7664,7664,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),90400,116900,1,0.6,1,1,1,1,833.3
7692,7692,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),153700,142000,1,0.6,1,1,1,1,833.3
7723,7723,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),106402,118294,1,0.6,1,1,1,1,833.3
7756,7756,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),118754,159270,1,0.6,1,1,1,1,833.3
7806,7806,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),82631,87006,1,0.6,1,1,1,1,833.3
7854,7854,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),55276,49748,1,0.6,1,1,1,1,833.3
7913,7913,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),39274,42739,1,0.6,1,1,1,1,833.3
7974,7974,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),74578,64488,1,0.6,1,1,1,1,833.3
8019,8019,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),24333,22615,1,0.6,1,1,1,1,833.3
8064,8064,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),17223,22896,1,0.6,1,1,1,1,833.3
8109,8109,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),29000,48000,1,0.6,1,1,1,1,833.3
8135,8135,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),23397,42803,1,0.6,1,1,1,1,833.3
8177,8177,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),36070,52620,1,0.6,1,1,1,1,833.3
8218,8218,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),54003,111375,1,0.6,1,1,1,1,833.3
8260,8260,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),97242,122387,1,0.6,1,1,1,1,833.3
8308,8308,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),154899,175856,1,0.6,1,1,1,1,833.3
8339,8339,Andhra Pradesh,KURNOOL,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),95,108,1,0.6,1,1,1,1,833.3
8367,8367,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),203835,679850,1,0.6,1,1,1,1,833.3
8399,8399,Andhra Pradesh,KURNOOL,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),179,597,1,0.6,1,1,1,1,833.3
8434,8434,Andhra Pradesh,KURNOOL,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),306058,809620,1,0.6,1,1,1,1,833.3
8464,8464,Andhra Pradesh,KURNOOL,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),2,6,1,0.6,1,1,1,1,833.3
8493,8493,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),39900,47500,1,0.6,1,1,1,1,833.3
8522,8522,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),62800,82400,1,0.6,1,1,1,1,833.3
8553,8553,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),41514,45665,1,0.6,1,1,1,1,833.3
8585,8585,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),47128,61544,1,0.6,1,1,1,1,833.3
8636,8636,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),37624,62633,1,0.6,1,1,1,1,833.3
8683,8683,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),24364,28377,1,0.6,1,1,1,1,833.3
8742,8742,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),35815,60675,1,0.6,1,1,1,1,833.3
8803,8803,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),42618,57660,1,0.6,1,1,1,1,833.3
8846,8846,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),20988,32717,1,0.6,1,1,1,1,833.3
8887,8887,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),20156,40786,1,0.6,1,1,1,1,833.3
8931,8931,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),24000,71000,1,0.6,1,1,1,1,833.3
8957,8957,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),40781,131459,1,0.6,1,1,1,1,833.3
8997,8997,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),32960,93645,1,0.6,1,1,1,1,833.3
9037,9037,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),51421,115063,1,0.6,1,1,1,1,833.3
9075,9075,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),57941,140142,1,0.6,1,1,1,1,833.3
9120,9120,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),63206,195939,1,0.6,1,1,1,1,833.3
9150,9150,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),3838,11898,1,0.6,1,1,1,1,833.3
9178,9178,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),82988,276301,1,0.6,1,1,1,1,833.3
9209,9209,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),1352,4501,1,0.6,1,1,1,1,833.3
9243,9243,Andhra Pradesh,PRAKASAM,Kharif     ,medium,6,80,25,Hot-dry,Cotton(lint),71520,252407,1,0.6,1,1,1,1,833.3
9273,9273,Andhra Pradesh,PRAKASAM,Rabi       ,medium,6,80,25,Hot-dry,Cotton(lint),651,2298,1,0.6,1,1,1,1,833.3
9300,9300,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),8700,20900,1,0.6,1,1,1,1,833.3
9325,9325,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),7100,5600,1,0.6,1,1,1,1,833.3
9351,9351,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),4636,7663,1,0.6,1,1,1,1,833.3
9380,9380,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),7628,14403,1,0.6,1,1,1,1,833.3
9422,9422,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),6553,17115,1,0.6,1,1,1,1,833.3
9459,9459,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),5798,10300,1,0.6,1,1,1,1,833.3
9514,9514,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),9993,29744,1,0.6,1,1,1,1,833.3
9566,9566,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),6399,18218,1,0.6,1,1,1,1,833.3
9604,9604,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),4428,10731,1,0.6,1,1,1,1,833.3
9639,9639,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),3760,11568,1,0.6,1,1,1,1,833.3
9674,9674,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),5000,20000,1,0.6,1,1,1,1,833.3
9694,9694,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),6879,24724,1,0.6,1,1,1,1,833.3
9730,9730,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),4567,14668,1,0.6,1,1,1,1,833.3
9763,9763,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),8255,14718,1,0.6,1,1,1,1,833.3
9797,9797,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),16925,34716,1,0.6,1,1,1,1,833.3
9836,9836,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),4753,12414,1,0.6,1,1,1,1,833.3
9858,9858,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6,80,25,Warm-humid,Cotton(lint),2442,6378,1,0.6,1,1,1,1,833.3
9882,9882,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),5220,13081,1,0.6,1,1,1,1,833.3
9908,9908,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6,80,25,Warm-humid,Cotton(lint),1565,3922,1,0.6,1,1,1,1,833.3
9936,9936,Andhra Pradesh,SPSR NELLORE,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),6615,20463,1,0.6,1,1,1,1,833.3
9960,9960,Andhra Pradesh,SPSR NELLORE,Rabi       ,medium,6,80,25,Warm-humid,Cotton(lint),2872,8885,1,0.6,1,1,1,1,833.3
9982,9982,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),800,1900,1,0.6,1,1,1,1,833.3
10007,10007,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),2000,1600,1,0.6,1,1,1,1,833.3
10032,10032,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1700,2810,1,0.6,1,1,1,1,833.3
10058,10058,Andhra Pradesh,SRIKAKULAM,Kharif     ,medium,6,80,25,Warm-humid,Cotton(lint),1836,3467,1,0.6,1,1,1,1,833.3
