,S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate,Crop_Name,Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours
15397,15397,Uttar Pradesh,AURAIYA,Summer     ,low,6.25,90,15,Hot-dry,Onion,54,629,0.42,0.56,1,0.19,1,1,422
15420,15420,Uttar Pradesh,AURAIYA,Rabi       ,low,6.25,90,15,Hot-dry,Onion,46,643,0.42,0.56,1,0.19,1,1,422
15428,15428,Uttar Pradesh,AURAIYA,Summer     ,low,6.25,90,15,Hot-dry,Onion,113,1282,0.42,0.56,1,0.19,1,1,422
15451,15451,Uttar Pradesh,AURAIYA,Rabi       ,low,6.25,90,15,Hot-dry,Onion,50,586,0.42,0.56,1,0.19,1,1,422
15482,15482,Uttar Pradesh,AURAIYA,Rabi       ,low,6.25,90,15,Hot-dry,Onion,37,635,0.42,0.56,1,0.19,1,1,422
15491,15491,Uttar Pradesh,AURAIYA,Summer     ,low,6.25,90,15,Hot-dry,Onion,49,723,0.42,0.56,1,0.19,1,1,422
15512,15512,Uttar Pradesh,AURAIYA,Rabi       ,low,6.25,90,15,Hot-dry,Onion,23,423,0.42,0.56,1,0.19,1,1,422
15541,15541,Uttar Pradesh,AURAIYA,Rabi       ,low,6.25,90,15,Hot-dry,Onion,40,915,0.42,0.56,1,0.19,1,1,422
15549,15549,Uttar Pradesh,AURAIYA,Summer     ,low,6.25,90,15,Hot-dry,Onion,63,714,0.42,0.56,1,0.19,1,1,422
15570,15570,Uttar Pradesh,AURAIYA,Rabi       ,low,6.25,90,15,Hot-dry,Onion,27,621,0.42,0.56,1,0.19,1,1,422
15578,15578,Uttar Pradesh,AURAIYA,Summer     ,low,6.25,90,15,Hot-dry,Onion,51,581,0.42,0.56,1,0.19,1,1,422
15598,15598,Uttar Pradesh,AURAIYA,Rabi       ,low,6.25,90,15,Hot-dry,Onion,100,2034,0.42,0.56,1,0.19,1,1,422
15606,15606,Uttar Pradesh,AURAIYA,Summer     ,low,6.25,90,15,Hot-dry,Onion,40,512,0.42,0.56,1,0.19,1,1,422
15628,15628,Uttar Pradesh,AURAIYA,Rabi       ,low,6.25,90,15,Hot-dry,Onion,25,382,0.42,0.56,1,0.19,1,1,422
15636,15636,Uttar Pradesh,AURAIYA,Summer     ,low,6.25,90,15,Hot-dry,Onion,10,143,0.42,0.56,1,0.19,1,1,422
15645,15645,Uttar Pradesh,AZAMGARH,Kharif     ,low,6.25,90,15,Temperate,Onion,768,7593,0.42,0.56,1,0.19,1,1,422
15687,15687,Uttar Pradesh,AZAMGARH,Whole Year ,low,6.25,90,15,Temperate,Onion,559,6750,0.42,0.56,1,0.19,1,1,422
15713,15713,Uttar Pradesh,AZAMGARH,Whole Year ,low,6.25,90,15,Temperate,Onion,730,10465,0.42,0.56,1,0.19,1,1,422
15780,15780,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,67,691,0.42,0.56,1,0.19,1,1,422
15786,15786,Uttar Pradesh,AZAMGARH,Summer     ,low,6.25,90,15,Temperate,Onion,583,6518,0.42,0.56,1,0.19,1,1,422
15807,15807,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,90,1292,0.42,0.56,1,0.19,1,1,422
15814,15814,Uttar Pradesh,AZAMGARH,Summer     ,low,6.25,90,15,Temperate,Onion,651,6629,0.42,0.56,1,0.19,1,1,422
15842,15842,Uttar Pradesh,AZAMGARH,Whole Year ,low,6.25,90,15,Temperate,Onion,615,7429,0.42,0.56,1,0.19,1,1,422
15866,15866,Uttar Pradesh,AZAMGARH,Whole Year ,low,6.25,90,15,Temperate,Onion,807,10422,0.42,0.56,1,0.19,1,1,422
15888,15888,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,82,1573,0.42,0.56,1,0.19,1,1,422
15895,15895,Uttar Pradesh,AZAMGARH,Summer     ,low,6.25,90,15,Temperate,Onion,625,7278,0.42,0.56,1,0.19,1,1,422
15919,15919,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,114,1593,0.42,0.56,1,0.19,1,1,422
15927,15927,Uttar Pradesh,AZAMGARH,Summer     ,low,6.25,90,15,Temperate,Onion,625,5214,0.42,0.56,1,0.19,1,1,422
15951,15951,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,99,1160,0.42,0.56,1,0.19,1,1,422
15983,15983,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,119,2044,0.42,0.56,1,0.19,1,1,422
15993,15993,Uttar Pradesh,AZAMGARH,Summer     ,low,6.25,90,15,Temperate,Onion,689,5291,0.42,0.56,1,0.19,1,1,422
16016,16016,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,86,1583,0.42,0.56,1,0.19,1,1,422
16051,16051,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,82,1876,0.42,0.56,1,0.19,1,1,422
16059,16059,Uttar Pradesh,AZAMGARH,Summer     ,low,6.25,90,15,Temperate,Onion,546,4417,0.42,0.56,1,0.19,1,1,422
16084,16084,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,66,1518,0.42,0.56,1,0.19,1,1,422
16093,16093,Uttar Pradesh,AZAMGARH,Summer     ,low,6.25,90,15,Temperate,Onion,587,5568,0.42,0.56,1,0.19,1,1,422
16118,16118,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,79,1607,0.42,0.56,1,0.19,1,1,422
16127,16127,Uttar Pradesh,AZAMGARH,Summer     ,low,6.25,90,15,Temperate,Onion,614,8262,0.42,0.56,1,0.19,1,1,422
16151,16151,Uttar Pradesh,AZAMGARH,Rabi       ,low,6.25,90,15,Temperate,Onion,51,780,0.42,0.56,1,0.19,1,1,422
16160,16160,Uttar Pradesh,AZAMGARH,Summer     ,low,6.25,90,15,Temperate,Onion,554,10615,0.42,0.56,1,0.19,1,1,422
16202,16202,Uttar Pradesh,BAGHPAT,Whole Year ,low,6.25,90,15,Composite,Onion,137,1654,0.42,0.56,1,0.19,1,1,422
16221,16221,Uttar Pradesh,BAGHPAT,Whole Year ,low,6.25,90,15,Composite,Onion,110,1550,0.42,0.56,1,0.19,1,1,422
16282,16282,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,52,536,0.42,0.56,1,0.19,1,1,422
16288,16288,Uttar Pradesh,BAGHPAT,Summer     ,low,6.25,90,15,Composite,Onion,57,637,0.42,0.56,1,0.19,1,1,422
16305,16305,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,75,1076,0.42,0.56,1,0.19,1,1,422
16310,16310,Uttar Pradesh,BAGHPAT,Summer     ,low,6.25,90,15,Composite,Onion,42,415,0.42,0.56,1,0.19,1,1,422
16327,16327,Uttar Pradesh,BAGHPAT,Whole Year ,low,6.25,90,15,Composite,Onion,57,657,0.42,0.56,1,0.19,1,1,422
16342,16342,Uttar Pradesh,BAGHPAT,Whole Year ,low,6.25,90,15,Composite,Onion,124,1590,0.42,0.56,1,0.19,1,1,422
16356,16356,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,19,364,0.42,0.56,1,0.19,1,1,422
16361,16361,Uttar Pradesh,BAGHPAT,Summer     ,low,6.25,90,15,Composite,Onion,36,419,0.42,0.56,1,0.19,1,1,422
16376,16376,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,84,1173,0.42,0.56,1,0.19,1,1,422
16382,16382,Uttar Pradesh,BAGHPAT,Summer     ,low,6.25,90,15,Composite,Onion,52,702,0.42,0.56,1,0.19,1,1,422
16398,16398,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,56,657,0.42,0.56,1,0.19,1,1,422
16421,16421,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,15,258,0.42,0.56,1,0.19,1,1,422
16426,16426,Uttar Pradesh,BAGHPAT,Summer     ,low,6.25,90,15,Composite,Onion,106,1473,0.42,0.56,1,0.19,1,1,422
16439,16439,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,24,442,0.42,0.56,1,0.19,1,1,422
16461,16461,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,49,1121,0.42,0.56,1,0.19,1,1,422
16467,16467,Uttar Pradesh,BAGHPAT,Summer     ,low,6.25,90,15,Composite,Onion,71,769,0.42,0.56,1,0.19,1,1,422
16480,16480,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,35,805,0.42,0.56,1,0.19,1,1,422
16487,16487,Uttar Pradesh,BAGHPAT,Summer     ,low,6.25,90,15,Composite,Onion,40,435,0.42,0.56,1,0.19,1,1,422
16502,16502,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,27,549,0.42,0.56,1,0.19,1,1,422
16510,16510,Uttar Pradesh,BAGHPAT,Summer     ,low,6.25,90,15,Composite,Onion,36,459,0.42,0.56,1,0.19,1,1,422
16525,16525,Uttar Pradesh,BAGHPAT,Rabi       ,low,6.25,90,15,Composite,Onion,15,229,0.42,0.56,1,0.19,1,1,422
16533,16533,Uttar Pradesh,BAGHPAT,Summer     ,low,6.25,90,15,Composite,Onion,67,1013,0.42,0.56,1,0.19,1,1,422
16544,16544,Uttar Pradesh,BAHRAICH,Kharif     ,low,6.25,90,15,Temperate,Onion,397,4087,0.42,0.56,1,0.19,1,1,422
16592,16592,Uttar Pradesh,BAHRAICH,Whole Year ,low,6.25,90,15,Temperate,Onion,443,5349,0.42,0.56,1,0.19,1,1,422
16617,16617,Uttar Pradesh,BAHRAICH,Whole Year ,low,6.25,90,15,Temperate,Onion,528,7569,0.42,0.56,1,0.19,1,1,422
16689,16689,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,63,650,0.42,0.56,1,0.19,1,1,422
16695,16695,Uttar Pradesh,BAHRAICH,Summer     ,low,6.25,90,15,Temperate,Onion,281,3142,0.42,0.56,1,0.19,1,1,422
16715,16715,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,66,947,0.42,0.56,1,0.19,1,1,422
16721,16721,Uttar Pradesh,BAHRAICH,Summer     ,low,6.25,90,15,Temperate,Onion,338,3336,0.42,0.56,1,0.19,1,1,422
16749,16749,Uttar Pradesh,BAHRAICH,Whole Year ,low,6.25,90,15,Temperate,Onion,477,5752,0.42,0.56,1,0.19,1,1,422
16770,16770,Uttar Pradesh,BAHRAICH,Whole Year ,low,6.25,90,15,Temperate,Onion,540,6975,0.42,0.56,1,0.19,1,1,422
16792,16792,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,65,1247,0.42,0.56,1,0.19,1,1,422
16799,16799,Uttar Pradesh,BAHRAICH,Summer     ,low,6.25,90,15,Temperate,Onion,349,4064,0.42,0.56,1,0.19,1,1,422
16828,16828,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,47,657,0.42,0.56,1,0.19,1,1,422
16836,16836,Uttar Pradesh,BAHRAICH,Summer     ,low,6.25,90,15,Temperate,Onion,707,13538,0.42,0.56,1,0.19,1,1,422
16860,16860,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,43,504,0.42,0.56,1,0.19,1,1,422
16892,16892,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,66,1134,0.42,0.56,1,0.19,1,1,422
16900,16900,Uttar Pradesh,BAHRAICH,Summer     ,low,6.25,90,15,Temperate,Onion,760,11682,0.42,0.56,1,0.19,1,1,422
16921,16921,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,94,1730,0.42,0.56,1,0.19,1,1,422
16954,16954,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,68,1555,0.42,0.56,1,0.19,1,1,422
16963,16963,Uttar Pradesh,BAHRAICH,Summer     ,low,6.25,90,15,Temperate,Onion,682,6249,0.42,0.56,1,0.19,1,1,422
16987,16987,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,56,1288,0.42,0.56,1,0.19,1,1,422
16996,16996,Uttar Pradesh,BAHRAICH,Summer     ,low,6.25,90,15,Temperate,Onion,690,8069,0.42,0.56,1,0.19,1,1,422
17021,17021,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,129,2624,0.42,0.56,1,0.19,1,1,422
17030,17030,Uttar Pradesh,BAHRAICH,Summer     ,low,6.25,90,15,Temperate,Onion,579,7791,0.42,0.56,1,0.19,1,1,422
17056,17056,Uttar Pradesh,BAHRAICH,Rabi       ,low,6.25,90,15,Temperate,Onion,34,520,0.42,0.56,1,0.19,1,1,422
17065,17065,Uttar Pradesh,BAHRAICH,Summer     ,low,6.25,90,15,Temperate,Onion,548,10390,0.42,0.56,1,0.19,1,1,422
17075,17075,Uttar Pradesh,BALLIA,Kharif     ,low,6.25,90,15,Warm-humid,Onion,583,5764,0.42,0.56,1,0.19,1,1,422
17117,17117,Uttar Pradesh,BALLIA,Whole Year ,low,6.25,90,15,Warm-humid,Onion,752,9080,0.42,0.56,1,0.19,1,1,422
17141,17141,Uttar Pradesh,BALLIA,Whole Year ,low,6.25,90,15,Warm-humid,Onion,658,9432,0.42,0.56,1,0.19,1,1,422
17205,17205,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,464,4789,0.42,0.56,1,0.19,1,1,422
17211,17211,Uttar Pradesh,BALLIA,Summer     ,low,6.25,90,15,Warm-humid,Onion,298,3332,0.42,0.56,1,0.19,1,1,422
17231,17231,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,358,5138,0.42,0.56,1,0.19,1,1,422
17238,17238,Uttar Pradesh,BALLIA,Summer     ,low,6.25,90,15,Warm-humid,Onion,191,1945,0.42,0.56,1,0.19,1,1,422
17263,17263,Uttar Pradesh,BALLIA,Whole Year ,low,6.25,90,15,Warm-humid,Onion,596,6601,0.42,0.56,1,0.19,1,1,422
17283,17283,Uttar Pradesh,BALLIA,Whole Year ,low,6.25,90,15,Warm-humid,Onion,657,8428,0.42,0.56,1,0.19,1,1,422
17302,17302,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,368,7059,0.42,0.56,1,0.19,1,1,422
17310,17310,Uttar Pradesh,BALLIA,Summer     ,low,6.25,90,15,Warm-humid,Onion,292,3400,0.42,0.56,1,0.19,1,1,422
17332,17332,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,405,5659,0.42,0.56,1,0.19,1,1,422
17340,17340,Uttar Pradesh,BALLIA,Summer     ,low,6.25,90,15,Warm-humid,Onion,693,5782,0.42,0.56,1,0.19,1,1,422
17362,17362,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,406,4759,0.42,0.56,1,0.19,1,1,422
17389,17389,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,353,6062,0.42,0.56,1,0.19,1,1,422
17398,17398,Uttar Pradesh,BALLIA,Summer     ,low,6.25,90,15,Warm-humid,Onion,327,2511,0.42,0.56,1,0.19,1,1,422
17417,17417,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,447,8228,0.42,0.56,1,0.19,1,1,422
17444,17444,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,507,11597,0.42,0.56,1,0.19,1,1,422
17452,17452,Uttar Pradesh,BALLIA,Summer     ,low,6.25,90,15,Warm-humid,Onion,328,2653,0.42,0.56,1,0.19,1,1,422
17471,17471,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,825,18978,0.42,0.56,1,0.19,1,1,422
17479,17479,Uttar Pradesh,BALLIA,Summer     ,low,6.25,90,15,Warm-humid,Onion,320,3036,0.42,0.56,1,0.19,1,1,422
17500,17500,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,602,12244,0.42,0.56,1,0.19,1,1,422
17508,17508,Uttar Pradesh,BALLIA,Summer     ,low,6.25,90,15,Warm-humid,Onion,306,4118,0.42,0.56,1,0.19,1,1,422
17530,17530,Uttar Pradesh,BALLIA,Rabi       ,low,6.25,90,15,Warm-humid,Onion,231,3534,0.42,0.56,1,0.19,1,1,422
17538,17538,Uttar Pradesh,BALLIA,Summer     ,low,6.25,90,15,Warm-humid,Onion,281,5183,0.42,0.56,1,0.19,1,1,422
17582,17582,Uttar Pradesh,BALRAMPUR,Whole Year ,low,6.25,90,15,Warm-humid,Onion,489,5905,0.42,0.56,1,0.19,1,1,422
17601,17601,Uttar Pradesh,BALRAMPUR,Whole Year ,low,6.25,90,15,Warm-humid,Onion,397,5691,0.42,0.56,1,0.19,1,1,422
17666,17666,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,34,351,0.42,0.56,1,0.19,1,1,422
17671,17671,Uttar Pradesh,BALRAMPUR,Summer     ,low,6.25,90,15,Warm-humid,Onion,63,704,0.42,0.56,1,0.19,1,1,422
17688,17688,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,28,402,0.42,0.56,1,0.19,1,1,422
17694,17694,Uttar Pradesh,BALRAMPUR,Summer     ,low,6.25,90,15,Warm-humid,Onion,79,779,0.42,0.56,1,0.19,1,1,422
17715,17715,Uttar Pradesh,BALRAMPUR,Whole Year ,low,6.25,90,15,Warm-humid,Onion,154,1810,0.42,0.56,1,0.19,1,1,422
17732,17732,Uttar Pradesh,BALRAMPUR,Whole Year ,low,6.25,90,15,Warm-humid,Onion,113,1457,0.42,0.56,1,0.19,1,1,422
17751,17751,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,43,825,0.42,0.56,1,0.19,1,1,422
17757,17757,Uttar Pradesh,BALRAMPUR,Summer     ,low,6.25,90,15,Warm-humid,Onion,114,1328,0.42,0.56,1,0.19,1,1,422
17778,17778,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,42,587,0.42,0.56,1,0.19,1,1,422
17784,17784,Uttar Pradesh,BALRAMPUR,Summer     ,low,6.25,90,15,Warm-humid,Onion,105,2011,0.42,0.56,1,0.19,1,1,422
17805,17805,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,5,58,0.42,0.56,1,0.19,1,1,422
17829,17829,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,43,739,0.42,0.56,1,0.19,1,1,422
17836,17836,Uttar Pradesh,BALRAMPUR,Summer     ,low,6.25,90,15,Warm-humid,Onion,246,3781,0.42,0.56,1,0.19,1,1,422
17853,17853,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,37,681,0.42,0.56,1,0.19,1,1,422
17880,17880,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,56,1281,0.42,0.56,1,0.19,1,1,422
17886,17886,Uttar Pradesh,BALRAMPUR,Summer     ,low,6.25,90,15,Warm-humid,Onion,126,1155,0.42,0.56,1,0.19,1,1,422
17905,17905,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,53,1219,0.42,0.56,1,0.19,1,1,422
17911,17911,Uttar Pradesh,BALRAMPUR,Summer     ,low,6.25,90,15,Warm-humid,Onion,132,1544,0.42,0.56,1,0.19,1,1,422
17928,17928,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,87,1769,0.42,0.56,1,0.19,1,1,422
17934,17934,Uttar Pradesh,BALRAMPUR,Summer     ,low,6.25,90,15,Warm-humid,Onion,90,1211,0.42,0.56,1,0.19,1,1,422
17954,17954,Uttar Pradesh,BALRAMPUR,Rabi       ,low,6.25,90,15,Warm-humid,Onion,64,979,0.42,0.56,1,0.19,1,1,422
17960,17960,Uttar Pradesh,BALRAMPUR,Summer     ,low,6.25,90,15,Warm-humid,Onion,126,2389,0.42,0.56,1,0.19,1,1,422
17970,17970,Uttar Pradesh,BANDA,Kharif     ,low,6.25,90,15,Temperate,Onion,131,1349,0.42,0.56,1,0.19,1,1,422
18009,18009,Uttar Pradesh,BANDA,Whole Year ,low,6.25,90,15,Temperate,Onion,168,2040,0.42,0.56,1,0.19,1,1,422
18032,18032,Uttar Pradesh,BANDA,Whole Year ,low,6.25,90,15,Temperate,Onion,365,5145,0.42,0.56,1,0.19,1,1,422
18096,18096,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,186,1920,0.42,0.56,1,0.19,1,1,422
18101,18101,Uttar Pradesh,BANDA,Summer     ,low,6.25,90,15,Temperate,Onion,21,235,0.42,0.56,1,0.19,1,1,422
18123,18123,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,199,2856,0.42,0.56,1,0.19,1,1,422
18128,18128,Uttar Pradesh,BANDA,Summer     ,low,6.25,90,15,Temperate,Onion,13,128,0.42,0.56,1,0.19,1,1,422
18151,18151,Uttar Pradesh,BANDA,Whole Year ,low,6.25,90,15,Temperate,Onion,197,2047,0.42,0.56,1,0.19,1,1,422
18173,18173,Uttar Pradesh,BANDA,Whole Year ,low,6.25,90,15,Temperate,Onion,264,3372,0.42,0.56,1,0.19,1,1,422
18193,18193,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,109,2091,0.42,0.56,1,0.19,1,1,422
18199,18199,Uttar Pradesh,BANDA,Summer     ,low,6.25,90,15,Temperate,Onion,44,512,0.42,0.56,1,0.19,1,1,422
18224,18224,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,245,3423,0.42,0.56,1,0.19,1,1,422
18230,18230,Uttar Pradesh,BANDA,Summer     ,low,6.25,90,15,Temperate,Onion,10,135,0.42,0.56,1,0.19,1,1,422
18253,18253,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,155,1817,0.42,0.56,1,0.19,1,1,422
18281,18281,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,297,5101,0.42,0.56,1,0.19,1,1,422
18287,18287,Uttar Pradesh,BANDA,Summer     ,low,6.25,90,15,Temperate,Onion,4,55,0.42,0.56,1,0.19,1,1,422
18309,18309,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,252,4639,0.42,0.56,1,0.19,1,1,422
18338,18338,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,295,6748,0.42,0.56,1,0.19,1,1,422
18344,18344,Uttar Pradesh,BANDA,Summer     ,low,6.25,90,15,Temperate,Onion,16,173,0.42,0.56,1,0.19,1,1,422
18368,18368,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,185,4256,0.42,0.56,1,0.19,1,1,422
18374,18374,Uttar Pradesh,BANDA,Summer     ,low,6.25,90,15,Temperate,Onion,16,174,0.42,0.56,1,0.19,1,1,422
18398,18398,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,202,4108,0.42,0.56,1,0.19,1,1,422
18404,18404,Uttar Pradesh,BANDA,Summer     ,low,6.25,90,15,Temperate,Onion,2,27,0.42,0.56,1,0.19,1,1,422
18427,18427,Uttar Pradesh,BANDA,Rabi       ,low,6.25,90,15,Temperate,Onion,191,2922,0.42,0.56,1,0.19,1,1,422
18433,18433,Uttar Pradesh,BANDA,Summer     ,low,6.25,90,15,Temperate,Onion,21,318,0.42,0.56,1,0.19,1,1,422
18442,18442,Uttar Pradesh,BARABANKI,Kharif     ,low,6.25,90,15,Hot-dry,Onion,605,5982,0.42,0.56,1,0.19,1,1,422
18485,18485,Uttar Pradesh,BARABANKI,Whole Year ,low,6.25,90,15,Hot-dry,Onion,642,7752,0.42,0.56,1,0.19,1,1,422
18510,18510,Uttar Pradesh,BARABANKI,Whole Year ,low,6.25,90,15,Hot-dry,Onion,700,10035,0.42,0.56,1,0.19,1,1,422
18583,18583,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,96,991,0.42,0.56,1,0.19,1,1,422
18588,18588,Uttar Pradesh,BARABANKI,Summer     ,low,6.25,90,15,Hot-dry,Onion,300,3354,0.42,0.56,1,0.19,1,1,422
18610,18610,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,115,1651,0.42,0.56,1,0.19,1,1,422
18617,18617,Uttar Pradesh,BARABANKI,Summer     ,low,6.25,90,15,Hot-dry,Onion,334,3401,0.42,0.56,1,0.19,1,1,422
18643,18643,Uttar Pradesh,BARABANKI,Whole Year ,low,6.25,90,15,Hot-dry,Onion,411,4892,0.42,0.56,1,0.19,1,1,422
18665,18665,Uttar Pradesh,BARABANKI,Whole Year ,low,6.25,90,15,Hot-dry,Onion,1146,14702,0.42,0.56,1,0.19,1,1,422
18684,18684,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,73,1400,0.42,0.56,1,0.19,1,1,422
18692,18692,Uttar Pradesh,BARABANKI,Summer     ,low,6.25,90,15,Hot-dry,Onion,296,3447,0.42,0.56,1,0.19,1,1,422
18717,18717,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,124,1732,0.42,0.56,1,0.19,1,1,422
18725,18725,Uttar Pradesh,BARABANKI,Summer     ,low,6.25,90,15,Hot-dry,Onion,296,5668,0.42,0.56,1,0.19,1,1,422
18748,18748,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,84,985,0.42,0.56,1,0.19,1,1,422
18778,18778,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,56,962,0.42,0.56,1,0.19,1,1,422
18787,18787,Uttar Pradesh,BARABANKI,Summer     ,low,6.25,90,15,Hot-dry,Onion,347,4876,0.42,0.56,1,0.19,1,1,422
18808,18808,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,72,1325,0.42,0.56,1,0.19,1,1,422
18839,18839,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,86,1967,0.42,0.56,1,0.19,1,1,422
18848,18848,Uttar Pradesh,BARABANKI,Summer     ,low,6.25,90,15,Hot-dry,Onion,224,1396,0.42,0.56,1,0.19,1,1,422
18872,18872,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,106,2438,0.42,0.56,1,0.19,1,1,422
18882,18882,Uttar Pradesh,BARABANKI,Summer     ,low,6.25,90,15,Hot-dry,Onion,328,2694,0.42,0.56,1,0.19,1,1,422
18905,18905,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,68,1383,0.42,0.56,1,0.19,1,1,422
18915,18915,Uttar Pradesh,BARABANKI,Summer     ,low,6.25,90,15,Hot-dry,Onion,326,4311,0.42,0.56,1,0.19,1,1,422
18940,18940,Uttar Pradesh,BARABANKI,Rabi       ,low,6.25,90,15,Hot-dry,Onion,43,658,0.42,0.56,1,0.19,1,1,422
